ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
,,Síndrome de hiper-IgM tipo 2,D80.5,358,Deficiencia de AID,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
,,OBSOLETO: Deficiencia del inhibidor de C1,,363,Deficiencia de C1 inhibidor,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
,,Inmunodeficiencia por deficiencia de un componente de la vía clásica del complemento,D84.1,369,Deficiencia de C2,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
,,Deficiencia del componente 3 del complemento,D84.1,370,Deficiencia de C3,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
,,Inmunodeficiencia por deficiencia de un componente tardío del complemento,D84.1,373,Deficiencia de C5,D84.1,nombre_exacto,1.0,
,,Inmunodeficiencia combinada por deficiencia de CARD11,D81.2,380,Deficiencia de CARD11,D81.2,nombre_exacto,1.0,
,,Predisposición a una enfermedad fúngica invasora por deficiencia de CARD9,D84.8,381,Deficiencia de CARD9,D84.8,nombre_exacto,1.0,
,,Inmunodeficiencia primaria autosómica recesiva con un defecto de la citotoxicidad espontánea de células natural killer,D84.8,382,Deficiencia de CD16,D84.8,nombre_exacto,1.0,
,,Fenotipo de inmunodeficiencia común variable por deficiencia de CD19/CD81,,383,Deficiencia de CD19,Q83.8,nombre_exacto,1.0,Código corregido de 0838 a Q838
,,Inmunodeficiencia por deficiencia de CD25,D89.8,386,Deficiencia de CD25,Q81.2,nombre_exacto,1.0,Código corregido de 0812 a Q812
,,Inmunodeficiencia combinada por deficiencia de CD27,D47.9,387,Deficiencia de CD27,D47.9,nombre_exacto,1.0,
,,Síndrome de hiper-IgM ligado al cromosoma X,D80.5,392,Deficiencia de CD40,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
,,Síndrome de hiper-IgM ligado al cromosoma X,D80.5,393,Deficiencia de CD40 ligando,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
,,Inmunodeficiencia combinada grave T-B+ por deficiencia de CD45,D81.2,394,Deficiencia de CD45,D81.2,nombre_exacto,1.0,
,,Deficiencia primaria de CD59,D84.1,396,Deficiencia de CD59,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
,,Susceptibilidad a infecciones respiratorias asociada con una mutación en la cadena alpha de CD8,D84.8,397,Deficiencia de CD8,D84.8,nombre_exacto,1.0,
,,Enfermedad granulomatosa crónica,D71,400,"Deficiencia de CGD, p22",Q71X,nombre_exacto,1.0,Código corregido de 071X a Q71X
,,Enfermedad granulomatosa crónica,D71,401,"Deficiencia de CGD, p40",D71X,nombre_exacto,1.0,
,,Enfermedad granulomatosa crónica,D71,402,"Deficiencia de CGD, p47",D71X,nombre_exacto,1.0,
,,Enfermedad granulomatosa crónica,D71,403,"Deficiencia de CGD, p67",D71X,nombre_exacto,1.0,
,,Enfermedad granulomatosa crónica,D71,404,"Deficiencia de CGD, XL",Q84.8,nombre_exacto,1.0,Código corregido de 0848 a Q848
,,Deficiencia de la proteína de unión E3 de la piruvato deshidrogenasa,E74.4,409,Deficiencia de dihidrolipoil deshidrogenasa,E74.4,nombre_exacto,1.0,
,,Susceptibilidad mendeliana a enfermedades micobacterianas por deficiencia parcial del IRF89,D84.8,411,Deficiencia de Factor 8,D67X,nombre_exacto,1.0,
,,Infecciones recurrentes de Neisseria por deficiencia de factor D,D84.1,412,Deficiencia de Factor D,D84.1,nombre_exacto,1.0,
,,Infecciones recurrentes por deficiencia de gránulos específicos,D71,418,Deficiencia de gránulos específicos,D71X,nombre_exacto,1.0,
,,Inmunodeficiencia combinada por deficiencia de ICOS de inicio tardío,,422,Deficiencia de ICOS,Q83.1,nombre_exacto,1.0,Código corregido de 0831 a Q831
,,Infecciones recurrentes asociadas a una deficiencia rara de isotipos de inmunoglobulinas,D80.8,424,Deficiencia de Iga,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,Miocardiopatía hipertrófica mitocondrial con acidosis láctica por deficiencia de MTO1,E88.8,425,Deficiencia de 10,Q80.0,nombre_exacto,1.0,Código corregido de 0800 a Q800
,,Inmunodeficiencia combinada por deficiencia de HELIOS,,426,Deficiencia de IKAROS,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,Inmunodeficiencia combinada por deficiencia de IKK2,D81.2,427,Deficiencia de IKBKB,Q84.8,nombre_exacto,1.0,Código corregido de 0848 a Q848
,,Enfermedad autoinmune multisistémica sindrómica por deficiencia de Itch,D89.8,432,Deficiencia de ITCH,E31.0,nombre_exacto,1.0,
,,Inmunodeficiencia combinada por deficiencia de ITK,D82.3,433,Deficiencia de ITK,Q72.8,nombre_exacto,1.0,Código corregido de 0728 a Q728
,,Inmunodeficiencia combinada grave T-B+ por deficiencia de JAK3,D81.2,434,Deficiencia de JAK3,Q81.2,nombre_exacto,1.0,Código corregido de 0812 a Q812
,,Inmunodeficiencia combinada grave por deficiencia de FOXN1,D82.8,435,Deficiencia de la hélice alada (Desnudo),Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Inmunodeficiencia combinada grave por deficiencia de LCK,D81.1,436,Deficiencia de LCK,Q81.1,nombre_exacto,1.0,Código corregido de 0811 a Q811
,,Inmunodeficiencia combinada por deficiencia de LRBA,D81.8,438,Deficiencia de LRBA,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,XMEN,D81.8,440,Deficiencia de MAGT1,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,Inmunodeficiencia combinada por deficiencia de MALT1,D81.8,441,Deficiencia de MALT1,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,Síndrome de inmunodeficiencia primaria por deficiencia de P14/LAMTOR2,D82.8,455,Deficiencia de P14,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Inmunodeficiencia combinada grave por deficiencia de DNA-PKcs,D81.1,459,Deficiencia de PKcs DNA,D81.1,nombre_exacto,1.0,
,,Deficiencia de purina nucleósido fosforilasa,D81.5,461,Deficiencia de PNP,D81.5,nombre_exacto,1.0,
,,Enfermedad similar a la LAD infantil por deficiencia de RAC2,D71,464,Deficiencia de Rac2,Q72.8,nombre_exacto,1.0,Código corregido de 0728 a Q728
,,Inmunodeficiencia combinada por deficiencia parcial de RAG1,D81.8,465,Deficiencia de RAG1,Q81.1,nombre_exacto,1.0,Código corregido de 0811 a Q811
,,Inmunodeficiencia común variable por deficiencia del receptor BAFF de inicio en el adulto,,467,Deficiencia de Receptor BAFF,D83.0,nombre_exacto,1.0,
,,Inmunodeficiencia de células T con epidermodisplasia verruciforme,D84.8,468,Deficiencia de RhoH,D84.8,nombre_exacto,1.0,
,,Síndrome de Laron con inmunodeficiencia,"D82.8, E34.3",473,Deficiencia de STAT5b,D82.8,nombre_exacto,1.0,
,,Deficiencia de succinil-CoA: 3 oxoácido CoA transferasa,E71.3,476,Deficiencia de Succinil-CoA Transferasa,E71.3,nombre_exacto,1.0,
,,Susceptibilidad a infecciones por deficiencia de TYK2,D82.4,482,Deficiencia de TyK2,D82.4,nombre_exacto,1.0,
,,Síndrome de hiper-IgM tipo 5,D80.5,483,Deficiencia de UNG,D80.5,nombre_exacto,1.0,
,,Enfermedad linfoproliferativa ligada al cromosoma X por deficiencia de SAP,D82.3,485,"Deficiencia de XLP1, SH2D1A",D82.3,nombre_exacto,1.0,
,,Enfermedad linfoproliferativa ligada al cromosoma X por deficiencia de XIAP,D82.3,486,"Deficiencia de XLP2, XIAP",D82.3,nombre_exacto,1.0,
,,Deficiencia de apolipoproteína A5 familiar,E78.3,489,Deficiencia de A5,D80.0,nombre_exacto,1.0,
,,OBSOLETO: Deficiencia selectiva de IgA asociada a TACI,,492,Deficiencia selectiva de IgA,D69.3,nombre_exacto,1.0,
,,Síndrome de deficiencias en las extremidades distales-micrognatia,Q92.3,493,Deficiencias distales de las extremidades - síndrome de micrognatia,Q92.3,nombre_exacto,1.0,Código corregido de 0923 a Q923
,,Deficiencia de 3-hidroxiacil-CoA deshidrogenasa de cadena larga,E71.3,510,Déficit de 3-hidroxiacil-CoA deshidrogenasa de ácidos grasos de cadena larga,E71.3,nombre_exacto,1.0,
,,Deficiencia de 5-oxoprolinasa,E72.8,511,Déficit de 5-oxoprolinasa,E72.8,nombre_exacto,1.0,
,,Deficiencia de 6-piruvil-tetrahidropterina sintasa,E70.1,512,Déficit de 6-piruvil-tetrahidropterina sintasa,E70.1,nombre_exacto,1.0,
,,Miopatía hereditaria con acidosis láctica por deficiencia de ISCU,G71.3,514,Déficit de aconitasa,G71.3,nombre_exacto,1.0,
,,Deficiencia de adenilsuccinato liasa,E79.8,515,Déficit de adenilsuccinato liasa,E79.8,nombre_exacto,1.0,
,,Deficiencia de adenosina monofosfato deaminasa,G71.3,516,Déficit de adenosina monofosfato deaminasa,E79.8,nombre_exacto,1.0,
,,Deficiencia de adhesión leucocitaria tipo III,D84.8,519,Déficit de adhesión leucocitaria tipo III,D84.8,nombre_exacto,1.0,
,,Deficiencia de aromatasa,E25.8,520,Déficit de aromatasa,E25.8,nombre_exacto,1.0,
,,Deficiencia de beta-ureidopropionasa,E79.8,521,Déficit de beta-ureidopropionasa,E79.8,nombre_exacto,1.0,
,,Deficiencia de biotinidasa,E53.8,522,Déficit de biotinidasa,E53.8,nombre_exacto,1.0,
,,Deficiencia de pterin-4 alfa-carbinolamina deshidratasa,E70.1,526,Déficit de deshidratasa,E70.1,nombre_exacto,1.0,
,,Deficiencia de dihidropteridina reductasa,E70.1,527,Déficit de Dihidropteridina reductasa,E70.1,nombre_exacto,1.0,
,,Deficiencia de dopamina beta-hidroxilasa,G90.8,528,Déficit de dopamina beta-hidroxilasa,G90.8,nombre_exacto,1.0,
,,Enfermedad de almacenamiento de glucógeno por deficiencia de enzima ramificante del glucógeno,E74.0,529,Déficit de enzima ramificante del glucógeno,E74.0,nombre_exacto,1.0,
,,Deficiencia de fosfoenolpiruvato carboxiquinasa,E74.4,530,Déficit de fosfoenolpiruvato carboxiquinasa,E74.4,nombre_exacto,1.0,
,,Enfermedad de almacenamiento de glucógeno por deficiencia de fosfofructoquinasa muscular,E74.0,531,Déficit de fosfofructoquinasa muscular,E74.0,nombre_exacto,1.0,
,,Enfermedad de almacenamiento de glucógeno por deficiencia de fosfoglicerato quinasa 1,E74.0,532,Déficit de fosfoglicerato quinasa,E74.0,nombre_exacto,1.0,
,,"Deficiencia de fructosa-1,6 bifosfatasa",E74.1,533,"Déficit de fructosa-1,6 difosfatasa",E74.1,nombre_exacto,1.0,
,,Deficiencia de gamma-glutamil transpeptidasa,E72.8,535,Déficit de gamma-glutamil transpeptidasa,E72.8,nombre_exacto,1.0,
,,Enfermedad de almacenamiento de glucógeno por deficiencia de glucógeno sintasa hepática,E74.0,537,Déficit de glucógeno sintasa hepática,E74.0,nombre_exacto,1.0,
,,Deficiencia de GTP-ciclohidrolasa I,E70.1,539,Déficit de GTP-ciclohidrolasa I,E70.1,nombre_exacto,1.0,
,,Deficiencia de guanidinoacetato metiltransferasa,E72.8,540,Déficit de guanidinoacetato metiltransferasa,E72.8,nombre_exacto,1.0,
,,Deficiencia de LCAT,E78.6,541,Déficit de LCAT,E78.6,nombre_exacto,1.0,
,,Deficiencia de ornitina transcarbamilasa,E72.4,546,Déficit de ornitina carbamil transferasa,E72.4,nombre_exacto,1.0,
,,Deficiencia de prolidasa,E72.8,547,Déficit de prolidasa,E72.8,nombre_exacto,1.0,
,,Deficiencia de succinil-CoA: 3 oxoácido CoA transferasa,E71.3,548,Déficit de succinil-CoA acetoacetato transferasa,E71.3,nombre_exacto,1.0,
,,Deficiencia de transaldolasa,E74.8,549,Déficit de transaldolasa,E74.8,nombre_exacto,1.0,
,,Deficiencia familiar de glucocorticoides,E27.1,551,Déficit familiar aislado de glucocorticoides,E27.1,nombre_exacto,1.0,
,,OBSOLETO: Degeneración cortico-basal,,554,Degeneración cortico-basal,G31.0,nombre_exacto,1.0,
,,Degeneración helicoidal peripapilar coriorretiniana,H31.2,555,Degeneración helicoidal peripapilar coriorretiniana 1-1312,XXXX,nombre_exacto,1.0,Sin código asignado
,,Síndrome de Phelan-McDermid por deleción 22q13,Q93.5,558,Deleción 22q13,Q93.5,nombre_exacto,1.0,Código corregido de 0935 a Q935
,,Síndrome de deleción 5q35,Q93.5,559,Deleción 5q35,Q93.5,nombre_exacto,1.0,Código corregido de 0935 a Q935
,,Síndrome de deleción parcial del brazo corto del cromosoma 8,,560,Deleción 8p,Q93.5,nombre_exacto,1.0,Código corregido de 0935 a Q935
,,Síndrome de deleción terminal 6q,Q93.5,561,Deleción terminal 6q,Q93.5,nombre_exacto,1.0,Código corregido de 0935 a Q935
,,Demencia frontotemporal,,562,Demencia frontotemporal,G31.0,nombre_exacto,1.0,
,,Demencia frontotemporal,,563,Demencia frontotemporal con inclusiones Tau,G31.0,nombre_exacto,1.0,
,,Demencia frontotemporal,,564,Demencia frontotemporal y parkinsonismo ligado al cromosoma 17,G31.0,nombre_exacto,1.0,
,,Dentinogénesis imperfecta,K00.5,565,Dentinogénesis imperfecta - estatura baja - sordera - retraso mental,Q87.5,nombre_exacto,1.0,Código corregido de 0875 a Q875
,,Dermatoleucodistrofia,E75.2,570,Dermatoleucodistrofia,E75.2,nombre_exacto,1.0,
,,Dermatosis pustulosa subcórnea,L13.1,572,Dermatosis pustulosa subcórnea,L13.1,nombre_exacto,1.0,
,,Dermo-odonto-displasia,Q82.4,573,Dermo odonto displasia,Q82.4,nombre_exacto,1.0,
,,Dermopatía restrictiva,Q82.8,575,Dermopatía restrictiva letal,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Desmosterolosis,Q87.8,577,Desmosterolosis,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Desprendimiento de retina regmatógeno autosómico dominante,H33.0,586,Desprendimiento de retina regmatógeno autosómico dominante,H33.0,nombre_exacto,1.0,
,,Diabetes mellitus neonatal,P70.2,589,"Diabetes mellitus, neonatal permanente - agenesia pancreática y cerebelosa",Q45.0,nombre_exacto,1.0,Código corregido de 0450 a Q450
,,Hipotiroidismo congénito,,590,"Diabetes, neonatal - grupo hipotiroidismo congénito - glaucoma congénito - fibrosis hepática - riñones poliquísticos",Q61.1,nombre_exacto,1.0,Código corregido de 0611 a Q611
,,Síndrome de diarrea intratable-atresia coanal-anomalías en los ojos,Q87.8,594,Diarrea intratable - atresia coanal - anomalías en los ojos,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Diátesis hemorrágica por un defecto del receptor de colágeno,D69.8,595,Diátesis hemorrágica por un defecto del receptor de colágeno,D69.8,nombre_exacto,1.0,
,,Dihidropirimidinuria,E79.8,596,Dihidropirimidinuria,E79.8,nombre_exacto,1.0,
,,Síndrome de dilatación aórtica-hipermovilidad de las articulaciones-tortuosidad arterial,,597,Dilatación aórtica -hipermovilidad de las articulaciones - tortuosidad arterial,Q87.4,nombre_exacto,1.0,Código corregido de 0874 a Q874
,,Osteomielitis multifocal estéril con periostitis y pustulosis,D84.8,598,DIRA (IL1RN),D84.8,nombre_exacto,1.0,
,,Disfasia congénita familiar,F80.1,603,Disfasia congénita familiar,F80.1,nombre_exacto,1.0,
,,Disgenesia caudal familiar,Q87.8,605,Disgenesia caudal familiar,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Disgenesia del cuerpo calloso compleja ligada al cromosoma X,Q04.8,607,Disgenesia del cuerpo calloso compleja ligada al cromosoma X,Q04.8,nombre_exacto,1.0,Código corregido de 0048 a Q048
,,Disgenesia reticular,D81.0,611,Disqenesia reticular (Deficiencia de AK2),D81.0,nombre_exacto,1.0,
,,Disostosis acro-fronto-facio-nasal,Q75.1,616,Disostosis acro fronto facio nasal,Q75.1,nombre_exacto,1.0,Código corregido de 0751 a Q751
,,Disostosis acrofacial,,617,Disostosis acrofacial autosómica recesiva,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial,,618,Disostosis acrofacial forma catania,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial,,619,Disostosis acrofacial no especificada,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial postaxial,Q75.4,620,Disostosis acrofacial postaxial,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial,,621,Disostosis acrofacial tipo Nager,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial,,622,Disostosis acrofacial tipo Patagonia,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis acrofacial tipo Rodríguez,Q75.4,623,Disostosis acrofacial tipo Rodríguez,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis,,624,Disostosis faciocranenana hipomandibutar,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Disostosis humero espinal,,625,Disostosis humero espinal,Q74.8,nombre_exacto,1.0,Código corregido de 0748 a Q748
,,Disostosis,,626,Disostosis mandibulofadal ligada al cromosoma X,Q75.4,nombre_exacto,1.0,Código corregido de 0754 a Q754
,,Displasia acromesomélica tipo Hunter-Thompson,Q78.8,628,Displasia acromesomélica tipo Hunter - Thompson,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
,,Displasia acromesomélica tipo Maroteaux,Q77.8,629,Displasia acromesomélica tipo Maroteaux,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Displasia broncopulmonar,P27.1,633,Displasia broncopulmonar,P27.1,nombre_exacto,1.0,
,,Displasia campomélica,Q87.1,634,Displasia campomélica,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
,,Displasia craneodiafisaria,M85.2,637,Displasia craneodiafisaria,M85.2,nombre_exacto,1.0,
,,Displasia craneolenticulosutural,Q75.8,638,Displasia craneolenticulosutural,Q75.8,nombre_exacto,1.0,Código corregido de 0758 a Q758
,,Displasia de Astley-Kendall,Q77.3,640,Displasia de Astley-Kendall,Q77.3,nombre_exacto,1.0,Código corregido de 0773 a Q773
,,Displasia de Greenberg,Q77.3,642,Displasia de Greenberg,Q77.3,nombre_exacto,1.0,Código corregido de 0773 a Q773
,,Síndrome de epífisis punteada-hiperplasia osteoclástica,Q77.8,643,Displasia de Pacman,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Displasia de Singleton-Merten,Q78.8,644,Displasia de Singleton-Merten,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
,,Displasia de timo-riñón-ano-pulmón,Q87.8,645,Displasia de timo - riñón - ano - pulmón,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Síndrome de De Hauwere,,646,Displasia del iris - hipertelorismo - sordera,Q13.8,nombre_exacto,1.0,Código corregido de 0138 a Q138
,,Displasia ectodérmica hidrótica,Q82.8,652,Displasia ectodérmica hidrótica tipo Christianson Fourie,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Displasia ectodérmica hidrótica tipo Halal,Q82.8,653,Displasia ectodérmica hidrótica tipo Halal,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Displasia ectodérmica hipohidrótica,Q82.4,655,"Displasia ectodérmica hipohidrótica, forma dominante",Q82.4,nombre_exacto,1.0,Código corregido de 0824 a Q824
,,Síndrome de leucomelanodermia-infantilismo-discapacidad intelectual-hipodoncia-hipotricosis,Q82.4,658,Displasia ectodérmica tipo Berlin,Q82.4,nombre_exacto,1.0,Código corregido de 0824 a Q824
,,Displasia epifisaria múltiple,,659,Displasia epifisaria múltiple,Q77.3,nombre_exacto,1.0,Código corregido de 0773 a Q773
,,Displasia espondiloepifisaria congénita,Q77.7,662,Displasia espondiloepifisaria congénita,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondiloepifisaria tarda tipo Kohn,Q77.7,664,Displasia espondiloepifisaria tardía tipo Kohn,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondiloepifisaria tipo Byers,,665,Displasia espondiloepifisaria tipo Byers,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Síndrome de displasia espondiloepifisaria-braquidactilia-trastorno del habla,Q77.7,666,Displasia espondiloepifisaria tipo Cantu,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondiloepifisaria tipo MacDermot,Q77.7,667,Displasia espondiloepifisaria tipo MacDermot,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Síndrome de displasia espondiloepifisaria-craneosinostosis-paladar hendido-cataratas-discapacidad intelectual,Q77.7,668,Displasia espondiloepifisaria tipo Nishimura,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondiloepifisaria tipo Reardon,Q77.7,669,Displasia espondiloepifisaria tipo Reardon,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Síndrome de displasia espondiloepimetafisaria-hipotricosis,Q77.7,672,Displasia espondiloepimetafisaria - hipotricosis,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondilometafisaria,,678,Displasia espondilometafisaria,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Displasia espondilometafisaria con inmunodeficiencia combinada,,679,Displasia espondilometafisaria con inmunodeficiencia combinada,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondilometafisaria,,680,"Displasia espondilometafisaria -distrofia de conosbastones """,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Displasia espondilometafisaria,,681,Displasia espondilometafisaria tipo Acirecan,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia espondilometafisaria tipo Kozlowski,Q77.8,682,Displasia espondilometafisaria tipo Kozlowski,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Displasia frontometafisaria,Q78.5,684,Displasia frontometafisaria,Q78.5,nombre_exacto,1.0,Código corregido de 0785 a Q785
,,Displasia geleofísica,Q87.1,685,Displasia geleofísica,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
,,Displasia inmuno-ósea,,686,Displasia inmuno ósea de Schimke,Q77.7,nombre_exacto,1.0,Código corregido de 0777 a Q777
,,Displasia similar a Kniest letal,Q77.8,687,Displasia Kniest-like letal,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
