ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
212,https://www.orpha.net/es/disease/detail/212,Cistationinuria,E72.1,278,Cistationinuria,E72.1,nombre_exacto,1.0,
213,https://www.orpha.net/es/disease/detail/213,Cistinosis,E72.0,279,Cistinosis,E72.0,nombre_exacto,1.0,
213,https://www.orpha.net/es/disease/detail/213,Cistinosis,E72.0,279,Cistinosis,E72.1,nombre_exacto,1.0,
214,https://www.orpha.net/es/disease/detail/214,Cistinuria,E72.0,280,Cistinuria,E72.0,nombre_exacto,1.0,
447771,https://www.orpha.net/es/disease/detail/447771,Colangitis esclerosante,,283,Colangitis esclerosante 1(830,XXXX,nombre_exacto,1.0,Sin código asignado
1414,https://www.orpha.net/es/disease/detail/1414,Síndrome de colestasis-linfedema,Q82.0,285,Colestasis linfedema,Q82.0,nombre_exacto,1.0,Código corregido de 0820 a Q820
36205,https://www.orpha.net/es/disease/detail/36205,OBSOLETO: Colitis colagenosa,,286,Colitis colagenosa,K52.8,nombre_exacto,1.0,
103912,https://www.orpha.net/es/disease/detail/103912,OBSOLETO: Síndrome de colitis epitelio-exfoliativa-sordera,,287,Colitis epitelio-exfoliativa - sordera,P78.3,nombre_exacto,1.0,
1471,https://www.orpha.net/es/disease/detail/1471,Síndrome de coloboma macular-braquidactilia tipo B,Q87.1,290,Coloboma macular tipo b braquidactilia,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
194,https://www.orpha.net/es/disease/detail/194,OBSOLETO: Coloboma ocular,,292,Coloboma ocular,Q13.0,nombre_exacto,1.0,Código corregido de 0130 a Q130
1359,https://www.orpha.net/es/disease/detail/1359,Complejo de Carney,D44.8,293,Complejo de Carney,Q44.8,nombre_exacto,1.0,Código corregido de 0448 a Q448
1478,https://www.orpha.net/es/disease/detail/1478,Comunicación interauricular,Q21.1,296,Comunicación interauricular con defecto de conducción,Q24.8,nombre_exacto,1.0,Código corregido de 0248 a Q248
1422,https://www.orpha.net/es/disease/detail/1422,Síndrome de condrodisplasia-desarrollo sexual diferente,Q87.1,297,Condrodisplasia - trastorno del desarrollo sexual,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
33067,https://www.orpha.net/es/disease/detail/33067,Condrodisplasia metafisaria tipo Jansen,Q78.5,299,Condrodisplasia metafisaria tipo Jansen,Q78.5,nombre_exacto,1.0,Código corregido de 0785 a Q785
166038,https://www.orpha.net/es/disease/detail/166038,Condrodisplasia metafisaria tipo Kaitila,Q78.5,300,Condrodisplasia metafisaria tipo Kaitila,Q78.5,nombre_exacto,1.0,Código corregido de 0785 a Q785
35173,https://www.orpha.net/es/disease/detail/35173,Condrodisplasia punctata dominante ligada al cromosoma X,Q77.3,301,Condrodisplasia punctata ligada al cromosoma X dominante,Q77.3,nombre_exacto,1.0,Código corregido de 0773 a Q773
93442,https://www.orpha.net/es/disease/detail/93442,Condrodisplasia punctata,,302,"Condrodisplasia punctata, tipo rizoméfico",Q77.3,nombre_exacto,1.0,Código corregido de 0773 a Q773
1423,https://www.orpha.net/es/disease/detail/1423,Condrodisplasia recesiva letal,Q78.8,303,Condrodisplasia recesiva letal,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
50945,https://www.orpha.net/es/disease/detail/50945,Condrodisplasia de Blomstrand letal,Q78.8,304,Condrodisplasia tipo Blomstrand,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
97231,https://www.orpha.net/es/disease/detail/97231,Conjuntivitis leñosa,,305,Conjuntivitis leñosa,H10.4,nombre_exacto,1.0,
85168,https://www.orpha.net/es/disease/detail/85168,Conodisplasia craneofacial,Q87.5,306,Conodisplasia craneofacial,Q87.5,nombre_exacto,1.0,Código corregido de 0875 a Q875
1949,https://www.orpha.net/es/disease/detail/1949,Epilepsia neonatal autolimitada,G40.3,309,Convulsiones neonatales-infantiles familiares benignas,G40.4,nombre_exacto,1.0,
178,https://www.orpha.net/es/disease/detail/178,Cordoma,C76.7,310,Cordoma,C76.7,nombre_exacto,1.0,
1433,https://www.orpha.net/es/disease/detail/1433,Síndrome de atrofia coroidea-alopecia,Q82.8,311,Coroidea atrofia alopecia,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
180,https://www.orpha.net/es/disease/detail/180,Coroideremia,H31.2,312,Coroideremia,H31.2,nombre_exacto,1.0,
180,https://www.orpha.net/es/disease/detail/180,Coroideremia,H31.2,313,Coroideremia - obesidad - sordera,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
1515,https://www.orpha.net/es/disease/detail/1515,Displasia cráneo-ectodérmica,Q87.5,314,Cráneo ectodérmica displasia,Q87.5,nombre_exacto,1.0,Código corregido de 0875 a Q875
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,317,Craneosinostosis - enfermedad cardiaca congénita - Déficit intelectual,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,318,Craneosinostosis - hidrocefalia - malformación de Chiari I - sinostosis radioulnar,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,319,Craneosinostosis alopecia ventriculo cerebral anormal,Q07.8,nombre_exacto,1.0,Código corregido de 0078 a Q078
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,320,Craneosinostosis aplasia de peroné,Q87.2,nombre_exacto,1.0,Código corregido de 0872 a Q872
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,321,Craneosinostosis aplasia radial tipo lmaizumi,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,322,Craneosinostosis braquidactilia,Q87.0,nombre_exacto,1.0,Código corregido de 0870 a Q870
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,323,Craneosinostosis calcificaciones intracraneales,Q87.0,nombre_exacto,1.0,Código corregido de 0870 a Q870
1541,https://www.orpha.net/es/disease/detail/1541,Craneosinostosis tipo Boston,Q75.8,324,Craneosinostosis tipo Boston,Q75.8,nombre_exacto,1.0,Código corregido de 0758 a Q758
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,325,Craneosinostosis tipo Philadelphia,Q87.0,nombre_exacto,1.0,Código corregido de 0870 a Q870
157832,https://www.orpha.net/es/disease/detail/157832,Craniorrinia,Q30.8,326,Craniorrinia,Q30.8,nombre_exacto,1.0,Código corregido de 0308 a Q308
1437,https://www.orpha.net/es/disease/detail/1437,Síndrome del cromosoma 1 en anillo,Q93.2,332,Cromosoma 1 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1438,https://www.orpha.net/es/disease/detail/1438,Síndrome del cromosoma 10 en anillo,Q93.2,333,Cromosoma 10 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1440,https://www.orpha.net/es/disease/detail/1440,Síndrome del cromosoma 14 en anillo,Q93.2,334,Cromosoma 14 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1441,https://www.orpha.net/es/disease/detail/1441,Síndrome del cromosoma 17 en anillo,Q93.2,335,Cromosoma 17 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1442,https://www.orpha.net/es/disease/detail/1442,Síndrome del cromosoma 18 en anillo,Q93.2,336,Cromosoma 18 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1444,https://www.orpha.net/es/disease/detail/1444,Síndrome del cromosoma 20 en anillo,Q93.2,337,Cromosoma 20 en anillo,Q93.2,nombre_exacto,1.0,Código corregido de 0932 a Q932
1531,https://www.orpha.net/es/disease/detail/1531,Craneosinostosis,Q75.0,338,Cutis gyrata - acantosis niqricans - craneosinostosis,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
209,https://www.orpha.net/es/disease/detail/209,Cutis laxa,,339,Cutis laxa,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
1562,https://www.orpha.net/es/disease/detail/1562,OBSOLETO: Síndrome de dacriocistitis-osteopoiquilosis,,342,Dacriocistitis osteopoiquilosis,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
1566,https://www.orpha.net/es/disease/detail/1566,Síndrome de malformación de Dandy-Walker-polidactilia postaxial,Q87.8,343,Dandy Walker polidactilia postaxial,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
101089,https://www.orpha.net/es/disease/detail/101089,Síndrome de hiper-IgM tipo 2,D80.5,358,Deficiencia de AID,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
459353,https://www.orpha.net/es/disease/detail/459353,OBSOLETO: Deficiencia del inhibidor de C1,,363,Deficiencia de C1 inhibidor,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
169147,https://www.orpha.net/es/disease/detail/169147,Inmunodeficiencia por deficiencia de un componente de la vía clásica del complemento,D84.1,369,Deficiencia de C2,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,370,Deficiencia de C3,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
169150,https://www.orpha.net/es/disease/detail/169150,Inmunodeficiencia por deficiencia de un componente tardío del complemento,D84.1,373,Deficiencia de C5,D84.1,nombre_exacto,1.0,
357237,https://www.orpha.net/es/disease/detail/357237,Inmunodeficiencia combinada por deficiencia de CARD11,D81.2,380,Deficiencia de CARD11,D81.2,nombre_exacto,1.0,
457088,https://www.orpha.net/es/disease/detail/457088,Predisposición a una enfermedad fúngica invasora por deficiencia de CARD9,D84.8,381,Deficiencia de CARD9,D84.8,nombre_exacto,1.0,
437552,https://www.orpha.net/es/disease/detail/437552,Inmunodeficiencia primaria autosómica recesiva con un defecto de la citotoxicidad espontánea de células natural killer,D84.8,382,Deficiencia de CD16,D84.8,nombre_exacto,1.0,
696881,https://www.orpha.net/es/disease/detail/696881,Fenotipo de inmunodeficiencia común variable por deficiencia de CD19/CD81,,383,Deficiencia de CD19,Q83.8,nombre_exacto,1.0,Código corregido de 0838 a Q838
169100,https://www.orpha.net/es/disease/detail/169100,Inmunodeficiencia por deficiencia de CD25,D89.8,386,Deficiencia de CD25,Q81.2,nombre_exacto,1.0,Código corregido de 0812 a Q812
238505,https://www.orpha.net/es/disease/detail/238505,Inmunodeficiencia combinada por deficiencia de CD27,D47.9,387,Deficiencia de CD27,D47.9,nombre_exacto,1.0,
101088,https://www.orpha.net/es/disease/detail/101088,Síndrome de hiper-IgM ligado al cromosoma X,D80.5,392,Deficiencia de CD40,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
101088,https://www.orpha.net/es/disease/detail/101088,Síndrome de hiper-IgM ligado al cromosoma X,D80.5,393,Deficiencia de CD40 ligando,Q80.5,nombre_exacto,1.0,Código corregido de 0805 a Q805
169157,https://www.orpha.net/es/disease/detail/169157,Inmunodeficiencia combinada grave T-B+ por deficiencia de CD45,D81.2,394,Deficiencia de CD45,D81.2,nombre_exacto,1.0,
169464,https://www.orpha.net/es/disease/detail/169464,Deficiencia primaria de CD59,D84.1,396,Deficiencia de CD59,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
169085,https://www.orpha.net/es/disease/detail/169085,Susceptibilidad a infecciones respiratorias asociada con una mutación en la cadena alpha de CD8,D84.8,397,Deficiencia de CD8,D84.8,nombre_exacto,1.0,
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,400,"Deficiencia de CGD, p22",Q71X,nombre_exacto,1.0,Código corregido de 071X a Q71X
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,401,"Deficiencia de CGD, p40",D71X,nombre_exacto,1.0,
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,402,"Deficiencia de CGD, p47",D71X,nombre_exacto,1.0,
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,403,"Deficiencia de CGD, p67",D71X,nombre_exacto,1.0,
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,404,"Deficiencia de CGD, XL",Q84.8,nombre_exacto,1.0,Código corregido de 0848 a Q848
255182,https://www.orpha.net/es/disease/detail/255182,Deficiencia de la proteína de unión E3 de la piruvato deshidrogenasa,E74.4,409,Deficiencia de dihidrolipoil deshidrogenasa,E74.4,nombre_exacto,1.0,
319600,https://www.orpha.net/es/disease/detail/319600,Susceptibilidad mendeliana a enfermedades micobacterianas por deficiencia parcial del IRF89,D84.8,411,Deficiencia de Factor 8,D67X,nombre_exacto,1.0,
169467,https://www.orpha.net/es/disease/detail/169467,Infecciones recurrentes de Neisseria por deficiencia de factor D,D84.1,412,Deficiencia de Factor D,D84.1,nombre_exacto,1.0,
169142,https://www.orpha.net/es/disease/detail/169142,Infecciones recurrentes por deficiencia de gránulos específicos,D71,418,Deficiencia de gránulos específicos,D71X,nombre_exacto,1.0,
695183,https://www.orpha.net/es/disease/detail/695183,Inmunodeficiencia combinada por deficiencia de ICOS de inicio tardío,,422,Deficiencia de ICOS,Q83.1,nombre_exacto,1.0,Código corregido de 0831 a Q831
183675,https://www.orpha.net/es/disease/detail/183675,Infecciones recurrentes asociadas a una deficiencia rara de isotipos de inmunoglobulinas,D80.8,424,Deficiencia de Iga,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
314637,https://www.orpha.net/es/disease/detail/314637,Miocardiopatía hipertrófica mitocondrial con acidosis láctica por deficiencia de MTO1,E88.8,425,Deficiencia de 10,Q80.0,nombre_exacto,1.0,Código corregido de 0800 a Q800
697389,https://www.orpha.net/es/disease/detail/697389,Inmunodeficiencia combinada por deficiencia de HELIOS,,426,Deficiencia de IKAROS,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
397787,https://www.orpha.net/es/disease/detail/397787,Inmunodeficiencia combinada por deficiencia de IKK2,D81.2,427,Deficiencia de IKBKB,Q84.8,nombre_exacto,1.0,Código corregido de 0848 a Q848
228426,https://www.orpha.net/es/disease/detail/228426,Enfermedad autoinmune multisistémica sindrómica por deficiencia de Itch,D89.8,432,Deficiencia de ITCH,E31.0,nombre_exacto,1.0,
538963,https://www.orpha.net/es/disease/detail/538963,Inmunodeficiencia combinada por deficiencia de ITK,D82.3,433,Deficiencia de ITK,Q72.8,nombre_exacto,1.0,Código corregido de 0728 a Q728
35078,https://www.orpha.net/es/disease/detail/35078,Inmunodeficiencia combinada grave T-B+ por deficiencia de JAK3,D81.2,434,Deficiencia de JAK3,Q81.2,nombre_exacto,1.0,Código corregido de 0812 a Q812
169095,https://www.orpha.net/es/disease/detail/169095,Inmunodeficiencia combinada grave por deficiencia de FOXN1,D82.8,435,Deficiencia de la hélice alada (Desnudo),Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
280142,https://www.orpha.net/es/disease/detail/280142,Inmunodeficiencia combinada grave por deficiencia de LCK,D81.1,436,Deficiencia de LCK,Q81.1,nombre_exacto,1.0,Código corregido de 0811 a Q811
445018,https://www.orpha.net/es/disease/detail/445018,Inmunodeficiencia combinada por deficiencia de LRBA,D81.8,438,Deficiencia de LRBA,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
317476,https://www.orpha.net/es/disease/detail/317476,XMEN,D81.8,440,Deficiencia de MAGT1,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
397964,https://www.orpha.net/es/disease/detail/397964,Inmunodeficiencia combinada por deficiencia de MALT1,D81.8,441,Deficiencia de MALT1,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
90023,https://www.orpha.net/es/disease/detail/90023,Síndrome de inmunodeficiencia primaria por deficiencia de P14/LAMTOR2,D82.8,455,Deficiencia de P14,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
317425,https://www.orpha.net/es/disease/detail/317425,Inmunodeficiencia combinada grave por deficiencia de DNA-PKcs,D81.1,459,Deficiencia de PKcs DNA,D81.1,nombre_exacto,1.0,
760,https://www.orpha.net/es/disease/detail/760,Deficiencia de purina nucleósido fosforilasa,D81.5,461,Deficiencia de PNP,D81.5,nombre_exacto,1.0,
183707,https://www.orpha.net/es/disease/detail/183707,Enfermedad similar a la LAD infantil por deficiencia de RAC2,D71,464,Deficiencia de Rac2,Q72.8,nombre_exacto,1.0,Código corregido de 0728 a Q728
231154,https://www.orpha.net/es/disease/detail/231154,Inmunodeficiencia combinada por deficiencia parcial de RAG1,D81.8,465,Deficiencia de RAG1,Q81.1,nombre_exacto,1.0,Código corregido de 0811 a Q811
696925,https://www.orpha.net/es/disease/detail/696925,Inmunodeficiencia común variable por deficiencia del receptor BAFF de inicio en el adulto,,467,Deficiencia de Receptor BAFF,D83.0,nombre_exacto,1.0,
324294,https://www.orpha.net/es/disease/detail/324294,Inmunodeficiencia de células T con epidermodisplasia verruciforme,D84.8,468,Deficiencia de RhoH,D84.8,nombre_exacto,1.0,
220465,https://www.orpha.net/es/disease/detail/220465,Síndrome de Laron con inmunodeficiencia,"D82.8, E34.3",473,Deficiencia de STAT5b,D82.8,nombre_exacto,1.0,
832,https://www.orpha.net/es/disease/detail/832,Deficiencia de succinil-CoA: 3 oxoácido CoA transferasa,E71.3,476,Deficiencia de Succinil-CoA Transferasa,E71.3,nombre_exacto,1.0,
331226,https://www.orpha.net/es/disease/detail/331226,Susceptibilidad a infecciones por deficiencia de TYK2,D82.4,482,Deficiencia de TyK2,D82.4,nombre_exacto,1.0,
101092,https://www.orpha.net/es/disease/detail/101092,Síndrome de hiper-IgM tipo 5,D80.5,483,Deficiencia de UNG,D80.5,nombre_exacto,1.0,
538931,https://www.orpha.net/es/disease/detail/538931,Enfermedad linfoproliferativa ligada al cromosoma X por deficiencia de SAP,D82.3,485,"Deficiencia de XLP1, SH2D1A",D82.3,nombre_exacto,1.0,
538934,https://www.orpha.net/es/disease/detail/538934,Enfermedad linfoproliferativa ligada al cromosoma X por deficiencia de XIAP,D82.3,486,"Deficiencia de XLP2, XIAP",D82.3,nombre_exacto,1.0,
530849,https://www.orpha.net/es/disease/detail/530849,Deficiencia de apolipoproteína A5 familiar,E78.3,489,Deficiencia de A5,D80.0,nombre_exacto,1.0,
99974,https://www.orpha.net/es/disease/detail/99974,OBSOLETO: Deficiencia selectiva de IgA asociada a TACI,,492,Deficiencia selectiva de IgA,D69.3,nombre_exacto,1.0,
1307,https://www.orpha.net/es/disease/detail/1307,Síndrome de deficiencias en las extremidades distales-micrognatia,Q92.3,493,Deficiencias distales de las extremidades - síndrome de micrognatia,Q92.3,nombre_exacto,1.0,Código corregido de 0923 a Q923
5,https://www.orpha.net/es/disease/detail/5,Deficiencia de 3-hidroxiacil-CoA deshidrogenasa de cadena larga,E71.3,510,Déficit de 3-hidroxiacil-CoA deshidrogenasa de ácidos grasos de cadena larga,E71.3,nombre_exacto,1.0,
33572,https://www.orpha.net/es/disease/detail/33572,Deficiencia de 5-oxoprolinasa,E72.8,511,Déficit de 5-oxoprolinasa,E72.8,nombre_exacto,1.0,
13,https://www.orpha.net/es/disease/detail/13,Deficiencia de 6-piruvil-tetrahidropterina sintasa,E70.1,512,Déficit de 6-piruvil-tetrahidropterina sintasa,E70.1,nombre_exacto,1.0,
43115,https://www.orpha.net/es/disease/detail/43115,Miopatía hereditaria con acidosis láctica por deficiencia de ISCU,G71.3,514,Déficit de aconitasa,G71.3,nombre_exacto,1.0,
46,https://www.orpha.net/es/disease/detail/46,Deficiencia de adenilsuccinato liasa,E79.8,515,Déficit de adenilsuccinato liasa,E79.8,nombre_exacto,1.0,
45,https://www.orpha.net/es/disease/detail/45,Deficiencia de adenosina monofosfato deaminasa,G71.3,516,Déficit de adenosina monofosfato deaminasa,E79.8,nombre_exacto,1.0,
